DATE,TIME,PRICE,POSITIVE STOCK,NEGATIVE STOCK,TRADE SIDE 
2022-11-12,16:54:24,2175,31673,32823,SHORT
2022-11-12,16:54:25,2165,31677,32826,SHORT
2022-11-12,16:54:26,2162,31679,32829,SHORT
2022-11-12,16:54:27,2165,31684,32828,SHORT
2022-11-12,16:54:28,2165,31692,32836,SHORT
2022-11-12,16:54:29,2161,31686,32841,SHORT
2022-11-12,16:54:30,2175,31694,32835,SHORT
2022-11-12,16:54:31,2194,31692,32837,SHORT
2022-11-12,16:54:32,2205,31699,32842,SHORT
2022-11-12,16:54:33,2215,31696,32844,SHORT
2022-11-12,16:54:34,2221,31697,32841,SHORT
2022-11-12,16:54:35,2205,31692,32846,SHORT
2022-11-12,16:54:36,2223,31695,32846,SHORT
2022-11-12,16:54:37,2212,31693,32840,SHORT
2022-11-12,16:54:38,2195,31691,32845,SHORT
2022-11-12,16:54:39,2180,31697,32845,SHORT
2022-11-12,16:54:40,2186,31705,32847,SHORT
2022-11-12,16:54:41,2166,31700,32855,SHORT
2022-11-12,16:54:42,2154,31706,32849,SHORT
2022-11-12,16:54:43,2136,31705,32857,SHORT
2022-11-12,16:54:44,2130,31708,32853,SHORT
2022-11-12,16:54:45,2144,31707,32851,SHORT
2022-11-12,16:54:46,2149,31706,32857,SHORT
2022-11-12,16:54:47,2169,31709,32856,SHORT
2022-11-12,16:54:48,2169,31715,32862,SHORT
2022-11-12,16:54:49,2153,31723,32864,SHORT
2022-11-12,16:54:50,2161,31727,32867,SHORT
2022-11-12,16:54:51,2151,31724,32872,SHORT
2022-11-12,16:54:52,2137,31724,32880,SHORT
2022-11-12,16:54:53,2155,31730,32874,SHORT
2022-11-12,16:54:54,2171,31726,32873,SHORT
2022-11-12,16:54:55,2165,31727,32880,SHORT
2022-11-12,16:54:56,2147,31729,32881,SHORT
2022-11-12,16:54:57,2152,31732,32883,SHORT
2022-11-12,16:54:58,2171,31727,32888,SHORT
2022-11-12,16:54:59,2162,31734,32890,SHORT
2022-11-12,16:55:00,2156,31742,32892,SHORT
2022-11-12,16:55:01,2171,31738,32897,SHORT
2022-11-12,16:55:02,2155,31735,32895,SHORT
2022-11-12,16:55:03,2166,31733,32895,SHORT
2022-11-12,16:55:04,2173,31727,32901,SHORT
2022-11-12,16:55:05,2172,31733,32900,SHORT
2022-11-12,16:55:06,2153,31736,32904,SHORT
2022-11-12,16:55:07,2151,31736,32899,SHORT
2022-11-12,16:55:08,2153,31735,32906,SHORT
2022-11-12,16:55:09,2134,31731,32903,SHORT
2022-11-12,16:55:10,2153,31738,32899,SHORT
2022-11-12,16:55:11,2173,31740,32895,SHORT
2022-11-12,16:55:12,2170,31740,32890,SHORT
2022-11-12,16:55:13,2180,31743,32897,SHORT
2022-11-12,16:55:14,2198,31742,32905,SHORT
2022-11-12,16:55:15,2209,31747,32901,SHORT
2022-11-12,16:55:16,2216,31746,32906,SHORT
2022-11-12,16:55:17,2227,31751,32907,SHORT
2022-11-12,16:55:19,2237,31754,32910,SHORT
2022-11-12,16:55:20,2221,31751,32904,SHORT
2022-11-12,16:55:21,2202,31759,32910,SHORT
2022-11-12,16:55:22,2220,31757,32916,SHORT
2022-11-12,16:55:23,2210,31754,32919,SHORT
2022-11-12,16:55:24,2229,31762,32913,SHORT
2022-11-12,16:55:25,2227,31761,32917,SHORT
2022-11-12,16:55:26,2246,31765,32914,SHORT
2022-11-12,16:55:27,2265,31761,32915,SHORT
2022-11-12,16:55:28,2277,31765,32916,SHORT
2022-11-12,16:55:29,2279,31760,32922,SHORT
2022-11-12,16:55:30,2269,31755,32921,SHORT
2022-11-12,16:55:31,2284,31757,32915,SHORT
2022-11-12,16:55:32,2295,31755,32914,SHORT
2022-11-12,16:55:33,2289,31749,32912,SHORT
2022-11-12,16:55:34,2276,31744,32907,SHORT
2022-11-12,16:55:35,2273,31739,32912,SHORT
2022-11-12,16:55:36,2275,31736,32917,SHORT
2022-11-12,16:55:37,2271,31743,32919,SHORT
2022-11-12,16:55:38,2271,31740,32924,SHORT
2022-11-12,16:55:39,2285,31744,32929,SHORT
2022-11-12,16:55:40,2298,31752,32934,SHORT
2022-11-12,16:55:41,2301,31759,32936,SHORT
2022-11-12,16:55:42,2303,31757,32941,SHORT
2022-11-12,16:55:43,2298,31762,32938,SHORT
2022-11-12,16:55:44,2305,31764,32940,SHORT
2022-11-12,16:55:45,2313,31772,32942,SHORT
2022-11-12,16:55:46,2304,31780,32937,SHORT
2022-11-12,16:55:47,2321,31788,32945,SHORT
2022-11-12,16:55:48,2311,31791,32947,SHORT
2022-11-12,16:55:49,2328,31791,32944,SHORT
2022-11-12,16:55:50,2342,31788,32942,SHORT
2022-11-12,16:55:51,2362,31788,32938,SHORT
2022-11-12,16:55:52,2347,31791,32946,SHORT
2022-11-12,16:55:53,2361,31790,32944,SHORT
2022-11-12,16:55:54,2379,31787,32942,SHORT
2022-11-12,16:55:55,2398,31785,32944,SHORT
2022-11-12,16:55:56,2382,31781,32951,SHORT
2022-11-12,16:55:57,2384,31780,32951,SHORT
2022-11-12,16:55:58,2398,31775,32946,SHORT
2022-11-12,16:55:59,2399,31780,32945,SHORT
2022-11-12,16:56:00,2381,31782,32944,SHORT
2022-11-12,16:56:01,2395,31790,32941,SHORT
2022-11-12,16:56:02,2395,31789,32939,SHORT
2022-11-12,16:56:03,2403,31783,32933,SHORT
2022-11-12,16:56:04,2396,31778,32938,SHORT
2022-11-12,16:56:05,2412,31782,32943,SHORT
2022-11-12,16:56:06,2417,31789,32944,SHORT
2022-11-12,16:56:07,2402,31796,32948,SHORT
2022-11-12,16:56:08,2408,31799,32950,SHORT
2022-11-12,16:56:09,2415,31802,32958,SHORT
2022-11-12,16:56:10,2423,31810,32962,SHORT
2022-11-12,16:56:11,2419,31814,32961,SHORT
2022-11-12,16:56:12,2433,31818,32957,SHORT
2022-11-12,16:56:13,2433,31820,32955,SHORT
2022-11-12,16:56:14,2449,31823,32949,SHORT
2022-11-12,16:56:15,2459,31829,32945,SHORT
2022-11-12,16:56:16,2442,31826,32940,SHORT
2022-11-12,16:56:17,2457,31830,32945,SHORT
2022-11-12,16:56:18,2472,31825,32943,SHORT
2022-11-12,16:56:19,2476,31820,32946,SHORT
2022-11-12,16:56:20,2487,31817,32952,SHORT
2022-11-12,16:56:21,2505,31823,32956,SHORT
2022-11-12,16:56:22,2496,31822,32950,SHORT
2022-11-12,16:56:23,2512,31826,32953,SHORT
2022-11-12,16:56:24,2507,31830,32948,SHORT
2022-11-12,16:56:25,2487,31834,32949,SHORT
2022-11-12,16:56:26,2497,31831,32944,SHORT
2022-11-12,16:56:27,2493,31837,32943,SHORT
2022-11-12,16:56:29,2474,31838,32938,SHORT
2022-11-12,16:56:30,2464,31846,32932,SHORT
2022-11-12,16:56:31,2462,31847,32928,SHORT
2022-11-12,16:56:32,2447,31853,32928,SHORT
2022-11-12,16:56:33,2437,31854,32932,SHORT
2022-11-12,16:56:34,2427,31851,32936,SHORT
2022-11-12,16:56:35,2413,31848,32940,SHORT
2022-11-12,16:56:36,2419,31846,32939,SHORT
2022-11-12,16:56:37,2409,31851,32943,SHORT
2022-11-12,16:56:38,2392,31847,32948,SHORT
2022-11-12,16:56:39,2409,31849,32951,SHORT
2022-11-12,16:56:40,2392,31847,32948,SHORT
2022-11-12,16:56:41,2387,31842,32946,SHORT
2022-11-12,16:56:42,2376,31848,32950,SHORT
2022-11-12,16:56:43,2381,31852,32953,SHORT
2022-11-12,16:56:44,2362,31848,32953,SHORT
2022-11-12,16:56:45,2350,31849,32951,SHORT
2022-11-12,16:56:46,2358,31852,32956,SHORT
2022-11-12,16:56:47,2373,31846,32959,SHORT
2022-11-12,16:56:48,2380,31848,32966,SHORT
2022-11-12,16:56:49,2377,31853,32967,SHORT
2022-11-12,16:56:50,2389,31851,32973,SHORT
2022-11-12,16:56:51,2382,31850,32976,SHORT
2022-11-12,16:56:52,2388,31850,32972,SHORT
2022-11-12,16:56:53,2402,31855,32969,SHORT
2022-11-12,16:56:54,2409,31853,32963,SHORT
2022-11-12,16:56:55,2398,31857,32967,SHORT
2022-11-12,16:56:56,2388,31853,32974,SHORT
2022-11-12,16:56:57,2402,31861,32979,SHORT
2022-11-12,16:56:58,2389,31855,32974,SHORT
2022-11-12,16:56:59,2393,31862,32976,SHORT
2022-11-12,16:57:00,2410,31860,32977,SHORT
2022-11-12,16:57:01,2428,31856,32975,SHORT
2022-11-12,16:57:02,2438,31854,32983,SHORT
2022-11-12,16:57:03,2443,31849,32989,SHORT
2022-11-12,16:57:04,2463,31857,32990,SHORT
2022-11-12,16:57:05,2466,31857,32987,SHORT
2022-11-12,16:57:06,2465,31859,32993,SHORT
2022-11-12,16:57:07,2462,31854,32995,SHORT
2022-11-12,16:57:08,2466,31861,32993,SHORT
2022-11-12,16:57:09,2454,31858,32990,SHORT
2022-11-12,16:57:10,2448,31853,32987,SHORT
2022-11-12,16:57:11,2433,31852,32993,SHORT
2022-11-12,16:57:12,2415,31852,32996,SHORT
2022-11-12,16:57:13,2410,31850,33001,SHORT
2022-11-12,16:57:14,2415,31857,32996,SHORT
2022-11-12,16:57:15,2427,31853,32997,SHORT
2022-11-12,16:57:16,2443,31851,33002,SHORT
2022-11-12,16:57:17,2442,31859,32999,SHORT
2022-11-12,16:57:18,2429,31866,33000,SHORT
2022-11-12,16:57:19,2420,31862,33006,SHORT
2022-11-12,16:57:20,2414,31856,33005,SHORT
2022-11-12,16:57:21,2403,31857,33006,SHORT
2022-11-12,16:57:22,2406,31857,33002,SHORT
2022-11-12,16:57:23,2386,31854,33004,SHORT
2022-11-12,16:57:24,2386,31851,32998,SHORT
2022-11-12,16:57:25,2398,31859,32997,SHORT
2022-11-12,16:57:26,2407,31855,33005,SHORT
2022-11-12,16:57:27,2403,31852,33009,SHORT
2022-11-12,16:57:28,2404,31854,33017,SHORT
2022-11-12,16:57:29,2410,31862,33016,SHORT
2022-11-12,16:57:30,2422,31860,33011,SHORT
2022-11-12,16:57:31,2412,31863,33016,SHORT
2022-11-12,16:57:32,2394,31858,33016,SHORT
2022-11-12,16:57:33,2412,31863,33019,SHORT
2022-11-12,16:57:34,2400,31860,33020,SHORT
2022-11-12,16:57:36,2400,31856,33016,SHORT
2022-11-12,16:57:37,2382,31858,33019,SHORT
2022-11-12,16:57:38,2396,31853,33022,SHORT
2022-11-12,16:57:39,2386,31860,33028,SHORT
2022-11-12,16:57:40,2381,31868,33034,SHORT
2022-11-12,16:57:41,2361,31874,33041,SHORT
2022-11-12,16:57:42,2363,31874,33048,SHORT
2022-11-12,16:57:43,2350,31874,33046,SHORT
2022-11-12,16:57:44,2363,31882,33053,SHORT
2022-11-12,16:57:45,2364,31877,33053,SHORT
2022-11-12,16:57:46,2362,31884,33055,SHORT
2022-11-12,16:57:47,2365,31887,33061,SHORT
2022-11-12,16:57:48,2366,31887,33055,SHORT
2022-11-12,16:57:49,2379,31893,33057,SHORT
2022-11-12,16:57:50,2377,31894,33061,SHORT
2022-11-12,16:57:51,2392,31900,33067,SHORT
2022-11-12,16:57:52,2395,31900,33067,SHORT
2022-11-12,16:57:53,2396,31908,33061,SHORT
2022-11-12,16:57:54,2376,31910,33055,SHORT
2022-11-12,16:57:55,2362,31905,33061,SHORT
2022-11-12,16:57:56,2345,31910,33057,SHORT
2022-11-12,16:57:57,2365,31904,33054,SHORT
2022-11-12,16:57:58,2355,31908,33052,SHORT
2022-11-12,16:57:59,2349,31904,33054,SHORT
2022-11-12,16:58:00,2349,31906,33056,SHORT
2022-11-12,16:58:01,2351,31901,33059,SHORT
2022-11-12,16:58:02,2361,31905,33057,SHORT
2022-11-12,16:58:03,2376,31908,33056,SHORT
2022-11-12,16:58:04,2366,31905,33057,SHORT
2022-11-12,16:58:05,2382,31912,33053,SHORT
2022-11-12,16:58:06,2397,31918,33057,SHORT
2022-11-12,16:58:07,2389,31926,33053,SHORT
2022-11-12,16:58:08,2373,31932,33054,SHORT
2022-11-12,16:58:09,2367,31933,33055,SHORT
2022-11-12,16:58:10,2381,31932,33063,SHORT
2022-11-12,16:58:11,2361,31931,33071,SHORT
2022-11-12,16:58:12,2378,31939,33077,SHORT
2022-11-12,16:58:13,2370,31944,33073,SHORT
2022-11-12,16:58:14,2386,31940,33069,SHORT
2022-11-12,16:58:15,2378,31942,33072,SHORT
2022-11-12,16:58:16,2397,31946,33076,SHORT
2022-11-12,16:58:17,2384,31953,33073,SHORT
2022-11-12,16:58:18,2377,31950,33078,SHORT
2022-11-12,16:58:19,2366,31949,33084,SHORT
2022-11-12,16:58:20,2368,31943,33089,SHORT
2022-11-12,16:58:21,2367,31951,33084,SHORT
2022-11-12,16:58:22,2373,31949,33088,SHORT
2022-11-12,16:58:23,2388,31946,33086,SHORT
2022-11-12,16:58:24,2384,31951,33080,SHORT
2022-11-12,16:58:25,2391,31959,33074,SHORT
2022-11-12,16:58:26,2387,31962,33077,SHORT
2022-11-12,16:58:27,2385,31967,33074,SHORT
2022-11-12,16:58:28,2390,31962,33073,SHORT
2022-11-12,16:58:29,2390,31957,33076,SHORT
2022-11-12,16:58:30,2386,31958,33079,SHORT
2022-11-12,16:58:31,2405,31954,33086,SHORT
2022-11-12,16:58:32,2415,31954,33084,SHORT
2022-11-12,16:58:33,2424,31951,33085,SHORT
2022-11-12,16:58:34,2416,31951,33091,SHORT
2022-11-12,16:58:35,2410,31950,33086,SHORT
2022-11-12,16:58:36,2422,31945,33091,SHORT
2022-11-12,16:58:38,2402,31946,33098,SHORT
2022-11-12,16:58:39,2383,31944,33100,SHORT
2022-11-12,16:58:40,2396,31943,33102,SHORT
2022-11-12,16:58:41,2406,31939,33097,SHORT
2022-11-12,16:58:42,2396,31933,33104,SHORT
2022-11-12,16:58:43,2383,31928,33101,SHORT
2022-11-12,16:58:44,2399,31933,33106,SHORT
2022-11-12,16:58:45,2379,31936,33113,SHORT
2022-11-12,16:58:46,2389,31931,33110,SHORT
2022-11-12,16:58:47,2369,31934,33109,SHORT
2022-11-12,16:58:48,2387,31929,33117,SHORT
2022-11-12,16:58:49,2398,31929,33123,SHORT
2022-11-12,16:58:50,2379,31930,33128,SHORT
2022-11-12,16:58:51,2397,31934,33122,SHORT
2022-11-12,16:58:52,2403,31933,33127,SHORT
2022-11-12,16:58:53,2420,31939,33123,SHORT
2022-11-12,16:58:54,2405,31935,33118,SHORT
2022-11-12,16:58:55,2411,31935,33115,SHORT
2022-11-12,16:58:56,2402,31942,33112,SHORT
2022-11-12,16:58:57,2390,31949,33119,SHORT
2022-11-12,16:58:58,2373,31951,33122,SHORT
2022-11-12,16:58:59,2363,31953,33120,SHORT
2022-11-12,16:59:00,2353,31948,33119,SHORT
2022-11-12,16:59:01,2370,31945,33122,SHORT
2022-11-12,16:59:02,2354,31950,33118,SHORT
2022-11-12,16:59:03,2367,31953,33124,SHORT
2022-11-12,16:59:04,2380,31961,33129,SHORT
2022-11-12,16:59:05,2371,31962,33126,SHORT
2022-11-12,16:59:06,2364,31957,33129,SHORT
2022-11-12,16:59:07,2369,31954,33123,SHORT
2022-11-12,16:59:08,2385,31957,33124,SHORT
2022-11-12,16:59:09,2395,31957,33122,SHORT
2022-11-12,16:59:10,2381,31952,33121,SHORT
2022-11-12,16:59:11,2371,31946,33122,SHORT
2022-11-12,16:59:12,2363,31940,33121,SHORT
2022-11-12,16:59:13,2367,31940,33122,SHORT
2022-11-12,16:59:14,2384,31941,33128,SHORT
2022-11-12,16:59:15,2391,31943,33128,SHORT
2022-11-12,16:59:16,2409,31937,33127,SHORT
2022-11-12,16:59:17,2416,31934,33130,SHORT
2022-11-12,16:59:18,2420,31930,33129,SHORT
2022-11-12,16:59:19,2403,31925,33124,SHORT
2022-11-12,16:59:20,2393,31922,33126,SHORT
2022-11-12,16:59:21,2389,31930,33124,SHORT
2022-11-12,16:59:22,2370,31929,33126,SHORT
2022-11-12,16:59:23,2378,31937,33125,SHORT
2022-11-12,16:59:24,2395,31936,33119,SHORT
2022-11-12,16:59:25,2400,31944,33119,SHORT
2022-11-12,16:59:26,2397,31943,33127,SHORT
2022-11-12,16:59:27,2400,31944,33128,SHORT
2022-11-12,16:59:28,2384,31950,33126,SHORT
2022-11-12,16:59:29,2383,31955,33125,SHORT
2022-11-12,16:59:30,2379,31952,33131,SHORT
2022-11-12,16:59:31,2373,31958,33132,SHORT
2022-11-12,16:59:32,2370,31964,33134,SHORT
2022-11-12,16:59:33,2383,31964,33130,SHORT
2022-11-12,16:59:34,2396,31963,33129,SHORT
2022-11-12,16:59:35,2404,31969,33137,SHORT
2022-11-12,16:59:36,2406,31974,33133,SHORT
2022-11-12,16:59:37,2425,31981,33128,SHORT
2022-11-12,16:59:38,2443,31975,33130,SHORT
2022-11-12,16:59:40,2440,31970,33135,SHORT
2022-11-12,16:59:41,2446,31973,33133,SHORT
2022-11-12,16:59:42,2456,31981,33137,SHORT
2022-11-12,16:59:43,2465,31979,33145,SHORT
2022-11-12,16:59:44,2464,31975,33144,SHORT
2022-11-12,16:59:45,2458,31975,33139,SHORT
2022-11-12,16:59:46,2466,31979,33145,SHORT
2022-11-12,16:59:47,2460,31984,33146,SHORT
2022-11-12,16:59:48,2455,31988,33151,SHORT
2022-11-12,16:59:49,2440,31993,33154,SHORT
2022-11-12,16:59:50,2445,31991,33158,SHORT
2022-11-12,16:59:51,2430,31988,33154,SHORT
2022-11-12,16:59:52,2445,31993,33153,SHORT
2022-11-12,16:59:53,2465,31988,33159,SHORT
2022-11-12,16:59:54,2445,31987,33162,SHORT
2022-11-12,16:59:55,2443,31988,33168,SHORT
2022-11-12,16:59:56,2457,31995,33168,SHORT
2022-11-12,16:59:57,2470,31998,33165,SHORT
2022-11-12,16:59:58,2486,31996,33168,SHORT
2022-11-12,16:59:59,2494,32002,33174,SHORT
2022-11-12,17:00:00,2474,32001,33170,SHORT
2022-11-12,17:00:01,2493,32007,33173,SHORT
2022-11-12,17:00:02,2501,32013,33167,SHORT
2022-11-12,17:00:03,2485,32021,33167,SHORT
2022-11-12,17:00:04,2478,32028,33166,SHORT
2022-11-12,17:00:05,2488,32029,33172,SHORT
2022-11-12,17:00:06,2503,32025,33180,SHORT
2022-11-12,17:00:07,2500,32022,33175,SHORT
2022-11-12,17:00:08,2507,32026,33179,SHORT
2022-11-12,17:00:09,2487,32034,33181,SHORT
2022-11-12,17:00:10,2501,32037,33180,SHORT
2022-11-12,17:00:11,2494,32041,33187,SHORT
2022-11-12,17:00:12,2509,32037,33184,SHORT
2022-11-12,17:00:13,2520,32039,33189,SHORT
2022-11-12,17:00:14,2504,32034,33191,SHORT
2022-11-12,17:00:15,2519,32036,33187,SHORT
2022-11-12,17:00:16,2527,32030,33181,SHORT
2022-11-12,17:00:17,2515,32034,33177,SHORT
2022-11-12,17:00:18,2500,32033,33178,SHORT
2022-11-12,17:00:19,2497,32032,33183,SHORT
2022-11-12,17:00:20,2503,32028,33189,SHORT
2022-11-12,17:00:21,2497,32024,33192,SHORT
2022-11-12,17:00:22,2514,32025,33199,SHORT
2022-11-12,17:00:23,2534,32033,33194,SHORT
2022-11-12,17:00:24,2518,32040,33190,SHORT
2022-11-12,17:00:25,2509,32036,33186,SHORT
2022-11-12,17:00:26,2523,32035,33184,SHORT
2022-11-12,17:00:27,2528,32033,33179,SHORT
2022-11-12,17:00:28,2529,32038,33182,SHORT
2022-11-12,17:00:29,2523,32043,33178,SHORT
2022-11-12,17:00:30,2538,32037,33172,SHORT
2022-11-12,17:00:31,2518,32033,33173,SHORT
2022-11-12,17:00:32,2528,32039,33171,SHORT
2022-11-12,17:00:33,2540,32037,33170,SHORT
2022-11-12,17:00:34,2534,32039,33165,SHORT
2022-11-12,17:00:35,2533,32047,33164,SHORT
2022-11-12,17:00:36,2545,32048,33165,SHORT
2022-11-12,17:00:37,2549,32051,33164,SHORT
2022-11-12,17:00:38,2545,32045,33171,SHORT
2022-11-12,17:00:39,2525,32039,33169,SHORT
2022-11-12,17:00:40,2507,32047,33173,SHORT
2022-11-12,17:00:41,2514,32046,33171,SHORT
2022-11-12,17:00:42,2516,32052,33178,SHORT
2022-11-12,17:00:43,2496,32048,33172,SHORT
2022-11-12,17:00:44,2510,32054,33169,SHORT
2022-11-12,17:00:45,2510,32048,33172,SHORT
2022-11-12,17:00:47,2499,32049,33169,SHORT
2022-11-12,17:00:48,2503,32044,33164,SHORT
2022-11-12,17:00:49,2507,32042,33170,SHORT
2022-11-12,17:00:50,2499,32038,33167,SHORT
2022-11-12,17:00:51,2486,32032,33169,SHORT
2022-11-12,17:00:52,2505,32029,33170,SHORT
2022-11-12,17:00:53,2488,32029,33176,SHORT
2022-11-12,17:00:54,2503,32026,33181,SHORT
2022-11-12,17:00:55,2522,32020,33177,SHORT
2022-11-12,17:00:56,2503,32022,33182,SHORT
2022-11-12,17:00:57,2487,32016,33184,SHORT
2022-11-12,17:00:58,2495,32018,33187,SHORT
2022-11-12,17:00:59,2509,32022,33182,SHORT
2022-11-12,17:01:00,2508,32017,33180,SHORT
2022-11-12,17:01:01,2525,32011,33188,SHORT
2022-11-12,17:01:02,2514,32012,33192,SHORT
2022-11-12,17:01:03,2514,32014,33195,SHORT
2022-11-12,17:01:04,2516,32019,33197,SHORT
2022-11-12,17:01:05,2518,32018,33201,SHORT
2022-11-12,17:01:06,2517,32022,33206,SHORT
2022-11-12,17:01:07,2521,32028,33214,SHORT
2022-11-12,17:01:08,2503,32036,33217,SHORT
2022-11-12,17:01:09,2512,32035,33219,SHORT
2022-11-12,17:01:10,2523,32038,33222,SHORT
2022-11-12,17:01:11,2504,32038,33216,SHORT
2022-11-12,17:01:12,2495,32035,33224,SHORT
2022-11-12,17:01:13,2486,32043,33223,SHORT
2022-11-12,17:01:14,2487,32037,33221,SHORT
2022-11-12,17:01:15,2501,32032,33228,SHORT
2022-11-12,17:01:16,2507,32032,33229,SHORT
2022-11-12,17:01:17,2527,32031,33231,SHORT
2022-11-12,17:01:18,2542,32030,33226,SHORT
2022-11-12,17:01:19,2557,32029,33231,SHORT
2022-11-12,17:01:20,2549,32031,33225,SHORT
2022-11-12,17:01:21,2561,32036,33226,SHORT
2022-11-12,17:01:22,2570,32036,33234,SHORT
2022-11-12,17:01:23,2551,32032,33228,SHORT
2022-11-12,17:01:24,2542,32028,33231,SHORT
2022-11-12,17:01:25,2532,32026,33239,SHORT
2022-11-12,17:01:26,2544,32027,33234,SHORT
2022-11-12,17:01:27,2556,32033,33234,SHORT
2022-11-12,17:01:28,2555,32039,33240,SHORT
2022-11-12,17:01:29,2554,32041,33236,SHORT
2022-11-12,17:01:30,2537,32048,33230,SHORT
2022-11-12,17:01:31,2527,32048,33228,SHORT
2022-11-12,17:01:32,2524,32048,33234,SHORT
2022-11-12,17:01:33,2540,32056,33230,SHORT
2022-11-12,17:01:34,2537,32050,33238,SHORT
2022-11-12,17:01:35,2539,32055,33242,SHORT
2022-11-12,17:01:36,2540,32050,33241,SHORT
2022-11-12,17:01:37,2547,32052,33238,SHORT
2022-11-12,17:01:38,2553,32060,33239,SHORT
2022-11-12,17:01:39,2551,32060,33240,SHORT
2022-11-12,17:01:40,2535,32061,33246,SHORT
2022-11-12,17:01:41,2546,32059,33252,SHORT
2022-11-12,17:01:42,2559,32062,33252,SHORT
2022-11-12,17:01:43,2573,32060,33257,SHORT
2022-11-12,17:01:44,2557,32055,33264,SHORT
2022-11-12,17:01:45,2537,32061,33260,SHORT
2022-11-12,17:01:46,2556,32068,33263,SHORT
2022-11-12,17:01:47,2551,32075,33258,SHORT
2022-11-12,17:01:48,2551,32074,33266,SHORT
2022-11-12,17:01:50,2562,32073,33272,SHORT
2022-11-12,17:01:51,2547,32074,33266,SHORT
2022-11-12,17:01:52,2538,32075,33269,SHORT
2022-11-12,17:01:53,2542,32083,33270,SHORT
2022-11-12,17:01:54,2548,32077,33277,SHORT
2022-11-12,17:01:55,2547,32073,33271,SHORT
2022-11-12,17:01:56,2549,32076,33266,SHORT
2022-11-12,17:01:57,2536,32078,33268,SHORT
2022-11-12,17:01:58,2523,32083,33267,SHORT
2022-11-12,17:01:59,2518,32088,33262,SHORT
2022-11-12,17:02:00,2517,32096,33265,SHORT
2022-11-12,17:02:01,2508,32091,33265,SHORT
2022-11-12,17:02:02,2502,32088,33261,SHORT
2022-11-12,17:02:03,2483,32092,33263,SHORT
2022-11-12,17:02:04,2475,32092,33267,SHORT
2022-11-12,17:02:05,2467,32100,33267,SHORT
2022-11-12,17:02:06,2468,32103,33273,SHORT
2022-11-12,17:02:07,2453,32105,33274,SHORT
2022-11-12,17:02:08,2473,32111,33275,SHORT
2022-11-12,17:02:09,2474,32119,33273,SHORT
2022-11-12,17:02:10,2469,32113,33277,SHORT
2022-11-12,17:02:11,2453,32115,33276,SHORT
2022-11-12,17:02:12,2433,32116,33284,SHORT
2022-11-12,17:02:13,2430,32113,33288,SHORT
2022-11-12,17:02:14,2449,32109,33296,SHORT
2022-11-12,17:02:15,2437,32108,33301,SHORT
2022-11-12,17:02:16,2439,32114,33309,SHORT
2022-11-12,17:02:17,2446,32110,33304,SHORT
2022-11-12,17:02:18,2438,32108,33308,SHORT
2022-11-12,17:02:19,2447,32113,33314,SHORT
2022-11-12,17:02:20,2445,32113,33310,SHORT
2022-11-12,17:02:21,2446,32112,33318,SHORT
2022-11-12,17:02:22,2441,32113,33324,SHORT
2022-11-12,17:02:23,2435,32113,33319,SHORT
2022-11-12,17:02:24,2430,32112,33314,SHORT
2022-11-12,17:02:25,2435,32107,33314,SHORT
2022-11-12,17:02:26,2429,32102,33312,SHORT
2022-11-12,17:02:27,2416,32104,33317,SHORT
2022-11-12,17:02:28,2420,32110,33319,SHORT
2022-11-12,17:02:29,2403,32107,33316,SHORT
2022-11-12,17:02:30,2394,32108,33315,SHORT
2022-11-12,17:02:31,2391,32112,33315,SHORT
2022-11-12,17:02:32,2407,32117,33318,SHORT
2022-11-12,17:02:33,2405,32111,33325,SHORT
2022-11-12,17:02:34,2391,32110,33332,SHORT
2022-11-12,17:02:35,2384,32117,33337,SHORT
2022-11-12,17:02:36,2393,32115,33331,SHORT
2022-11-12,17:02:37,2405,32117,33334,SHORT
2022-11-12,17:02:38,2407,32115,33337,SHORT
2022-11-12,17:02:39,2401,32113,33338,SHORT
2022-11-12,17:02:40,2417,32115,33334,SHORT
2022-11-12,17:02:41,2416,32110,33342,SHORT
2022-11-12,17:02:42,2415,32115,33350,SHORT
2022-11-12,17:02:43,2406,32110,33350,SHORT
2022-11-12,17:02:44,2404,32116,33356,SHORT
2022-11-12,17:02:45,2415,32112,33351,SHORT
2022-11-12,17:02:46,2405,32112,33347,SHORT
2022-11-12,17:02:47,2393,32108,33348,SHORT
2022-11-12,17:02:48,2386,32109,33342,SHORT
2022-11-12,17:02:49,2379,32116,33338,SHORT
2022-11-12,17:02:50,2370,32112,33332,SHORT
2022-11-12,17:02:51,2365,32120,33330,SHORT
2022-11-12,17:02:52,2371,32124,33334,SHORT
2022-11-12,17:02:53,2356,32132,33341,SHORT
2022-11-12,17:02:54,2336,32140,33336,SHORT
2022-11-12,17:02:55,2325,32145,33344,SHORT
2022-11-12,17:02:56,2323,32147,33351,SHORT
2022-11-12,17:02:57,2325,32148,33349,SHORT
2022-11-12,17:02:58,2341,32150,33352,SHORT
2022-11-12,17:03:00,2324,32151,33354,SHORT
2022-11-12,17:03:01,2338,32158,33359,SHORT
2022-11-12,17:03:02,2331,32164,33366,SHORT
2022-11-12,17:03:03,2344,32158,33373,SHORT
2022-11-12,17:03:04,2363,32162,33373,SHORT
2022-11-12,17:03:05,2382,32159,33369,SHORT
2022-11-12,17:03:06,2389,32156,33371,SHORT
2022-11-12,17:03:07,2373,32152,33374,SHORT
